blockNumber,timeStamp,hash,nonce,blockHash,sender,contractAddress,receiver,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations,date,usd,usd_market_cap,usd_24h_vol,usd_24h_change,last_updated_at,last_updated,value_usd
10862904,2020-09-14 22:50:26,0x60fdc2e35520e4cd51e22014aedfb0b1b57c2fab42f8df44c6b88c95e196707f,47149,0x530241c9f191f5da930a542b4593f8dcc1e6d7b859d528e11fa99b1b88f9a96a,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,17,265156,125000000000,176771,1483266,deprecated,10746528,2020-09-14,,,,,,,
10862905,2020-09-14 22:50:31,0x2635b3999ba0c7e6d5710f1e8cbfb121822d983388ca6d5858323560508cdf96,47150,0xc8e25f2df5b805a1fe72268b9435e4107fc94ef97a0b18a46adb0c31bbfcd54f,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,69,265156,125000000000,176771,3913338,deprecated,10746527,2020-09-14,,,,,,,
10862905,2020-09-14 22:50:31,0x721740c08b414ebdc9dd7fd37e61ee52548368f44de6e01d5fcc67fff07b7770,47151,0xc8e25f2df5b805a1fe72268b9435e4107fc94ef97a0b18a46adb0c31bbfcd54f,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,70,265156,125000000000,176771,4090109,deprecated,10746527,2020-09-14,,,,,,,
10862905,2020-09-14 22:50:31,0x19685b83dfab37066078ca9d6fbc58e6ed3411b0fd51d482371335f1d97b4b21,14410,0xc8e25f2df5b805a1fe72268b9435e4107fc94ef97a0b18a46adb0c31bbfcd54f,0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,112,265156,120000000000,161771,8476702,deprecated,10746527,2020-09-14,,,,,,,
10862906,2020-09-14 22:51:02,0xc7fd8d4356d2d5f7a22fe90e2cad836a8bfdcbbede1a60617715370f5c84f398,47152,0x6d8be8a6a96b77361e8a2fb2c2925100295a4e436d9b75229b601c827f35351c,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,40,265156,125000000000,176771,2678441,deprecated,10746526,2020-09-14,,,,,,,
10862906,2020-09-14 22:51:02,0x4b55570b907505ac08bb9287c486a6eb746933b70c84279ab8a3042793296c38,47153,0x6d8be8a6a96b77361e8a2fb2c2925100295a4e436d9b75229b601c827f35351c,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,43,265156,125000000000,176771,2957471,deprecated,10746526,2020-09-14,,,,,,,
10862907,2020-09-14 22:51:08,0x816ed8c37b2e90e958e27a097862ac26c6d088b3dfea29178ee4698cf62d1430,47154,0x3b43dd3aea4a7e617b3074235dcdbee9dd267122480a32e669a6e81fcdf39a2e,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,31,265156,125000000000,176771,2146193,deprecated,10746525,2020-09-14,,,,,,,
10862908,2020-09-14 22:51:19,0x5c48eda45a92a52206bcc8151b70af3179f932012870d417a9993db1efd2b2a6,47155,0x1ba90e31bec50b99e1228edead6aea456cc44f5e8fef2b0f560e1d0501b2a0f9,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,40,265156,125000000000,176771,3083130,deprecated,10746524,2020-09-14,,,,,,,
10862908,2020-09-14 22:51:19,0x7775b2fd317225695b3fdee498f5c4cf501cb5846955d558b97e937ed5cd7e52,47156,0x1ba90e31bec50b99e1228edead6aea456cc44f5e8fef2b0f560e1d0501b2a0f9,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,41,265156,125000000000,176771,3259901,deprecated,10746524,2020-09-14,,,,,,,
10862908,2020-09-14 22:51:19,0x09bc8865c91cb00b50ae2e0ce1be00e0e289d4872aaf9ae74350827ebc478cc0,20865,0x1ba90e31bec50b99e1228edead6aea456cc44f5e8fef2b0f560e1d0501b2a0f9,0x356971a834f863a42f552ccba928be5dd4f200de,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,121,265156,100000000000,161771,10909519,deprecated,10746524,2020-09-14,,,,,,,
10862909,2020-09-14 22:51:39,0xa1714752e9f76ce059b12cb3f249fa5b7b234819ca66f81dbc1c3c517673f1c0,47157,0xc4f47c985b026d39bb02267e5ee3cd8d7db45a06e70dc6d0bb311ac7171b5d9e,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,46,265156,125000000000,176771,3293177,deprecated,10746523,2020-09-14,,,,,,,
10862911,2020-09-14 22:51:54,0x25e7642c10891a54a56453d52b7b2a0e437acd2e072d3578c2988ac9775ef5c5,47158,0x8961cddaa4b9f44227c567d738dc23980e9e49f0cb89e0599eb4b8bb25a3e3f2,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,14,265156,125000000000,176771,729939,deprecated,10746521,2020-09-14,,,,,,,
10862912,2020-09-14 22:52:06,0x6a56ca2b5a1eb6a3e408a3da3e299effb32db3a5b6a2c6639c93b8ca1b66f3cc,47159,0xaae11ca547bae67037736891ab7275109addf95b90088040b53f27683f6dc67b,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,50,265156,125000000000,176771,2716540,deprecated,10746520,2020-09-14,,,,,,,
10862912,2020-09-14 22:52:06,0x87c3d3e69705a46edaf13a807a516d91b65c2692321a98c34de7545e24c11003,47160,0xaae11ca547bae67037736891ab7275109addf95b90088040b53f27683f6dc67b,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,51,265156,125000000000,176771,2893311,deprecated,10746520,2020-09-14,,,,,,,
10862913,2020-09-14 22:52:36,0x0387274ecc42cdcbbd5dde6061556e9a2be2b512b1fa0cb231e83583d6c3277b,47161,0xffaba958e2a19bfc2fb56889349047db861de820f52836b4d67bf043f0b883f7,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,4,265156,125000000000,176771,891770,deprecated,10746519,2020-09-14,,,,,,,
10862923,2020-09-14 22:54:48,0xb1f0786349c0783be3e57fc1b3c91caaff8de980332fedae7ef9da8816015db3,47162,0xbed2671e7cf7f078f044d1e450b80fd5fbc1e162689d3f829d9cf4d8a08feb07,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,32,265156,125000000000,161771,1021031,deprecated,10746509,2020-09-14,,,,,,,
10862927,2020-09-14 22:55:36,0xa492fe62d9c707c4af42fdbd6925f99e023eb202ede5cc609805ff3fa514c104,20867,0xbce2fab39945ef2f4250606ecaa493b03b9f66d73bc4b6f6b34eb69e1cff188e,0x51787a2c56d710c68140bdadefd3a98bff96feb4,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x356971a834f863a42f552ccba928be5dd4f200de,1e-18,CRYPTOPUNKS,Ͼ,0,79,93718,100000000000,62479,10343041,deprecated,10746505,2020-09-14,,,,,,,
10862938,2020-09-14 22:58:35,0x0da006d0667ffd5ba23e64a61a33be52ece85460d518560e5b1939c919c6ce04,14411,0x1db98281e4909c014f6c0b0b0844b580c241d0013fb585fbd54c589dbba795d6,0x0d41f957181e584db82d2e316837b2de1738c477,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,1e-18,CRYPTOPUNKS,Ͼ,0,25,93736,100000000000,62491,3275962,deprecated,10746494,2020-09-14,,,,,,,
10862939,2020-09-14 22:58:37,0x7406c29e676086c02f914efe3c9329eeda83e671510ae2583c0392cfcfaea938,20868,0x90f73d9f87624496f7ef203f7c312652faa3432536e53765d65771c5ef470845,0x356971a834f863a42f552ccba928be5dd4f200de,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,24,265156,100000000000,161771,3667328,deprecated,10746493,2020-09-14,,,,,,,
10862951,2020-09-14 23:01:22,0xfe01a43703268c26cee83645ac6066dd02f99070374bbc061cb8eebf478add36,20869,0x441f184fc2c4a0e9e56bfb62f79017f475b52005c374d2d4920c2ba091f75022,0x51787a2c56d710c68140bdadefd3a98bff96feb4,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x356971a834f863a42f552ccba928be5dd4f200de,1e-18,CRYPTOPUNKS,Ͼ,0,63,93718,109000000000,62479,6878922,deprecated,10746481,2020-09-14,,,,,,,
10862955,2020-09-14 23:02:07,0x4762832f062213e4c00300fa370e777bffa174badec182bae22767c7f082f7c6,6,0xb0f8b918695abb8eb72151bb2045cf0e855fa4a52418ca0f474f7ada5c322c96,0x498f75287f9318f1e0a6acc6b1642f0cedd8c5d8,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x0b4a9347b42f65f4ab6431096fd6c372a56dd346,1e-18,CRYPTOPUNKS,Ͼ,0,100,93736,100000000000,62491,9958911,deprecated,10746477,2020-09-14,,,,,,,
10862959,2020-09-14 23:02:56,0x0e6205a8f29405fe6ac34a2163549e10c213ace92fd028b7148fdccb09eb8a58,7,0xec36abfb9929bc9eb0d31a0f8304743540a87a7a82504f6b8f9a4b17ccb51f4d,0x0b4a9347b42f65f4ab6431096fd6c372a56dd346,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,68,281356,100000000000,172571,9977167,deprecated,10746473,2020-09-14,,,,,,,
10862981,2020-09-14 23:06:35,0x5b7e5032632c133e9cc967b48b2e9b78a84cfffbc3b30edb43e823ed7ba71196,20870,0xf342eabdc894a1be71fafb4faebb8b967c636b1c25785a6b0dad5cc6a5eb65ca,0x356971a834f863a42f552ccba928be5dd4f200de,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,77,265156,100000000000,161771,8102995,deprecated,10746451,2020-09-14,,,,,,,
10862990,2020-09-14 23:08:13,0xacad371c46faa4f91accb2bf457740794e33734a20e635c58b75ab564789069e,20871,0x196c26b15a1acbd393f5f163adb20d95e56c8eb65d7a469898f5c9a8f207469d,0x51787a2c56d710c68140bdadefd3a98bff96feb4,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x356971a834f863a42f552ccba928be5dd4f200de,1e-18,CRYPTOPUNKS,Ͼ,0,93,93718,82000000000,62479,11116440,deprecated,10746442,2020-09-14,,,,,,,
10863035,2020-09-14 23:17:46,0x6973b85ee7506a54d568a433a146e9ad2865afe23af81b7e8de83340dfb62db4,120,0x884818b019bd3cca5af723450285be47a4b79798a5c4f21efe87656d9bbe6502,0x1a96afe48e215c47d80eeff6eef64685247c2503,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x0601d0235645a6ce6356ef11aa0b225c68605131,1e-18,CRYPTOPUNKS,Ͼ,0,54,200000,110000000000,49136,5495227,deprecated,10746397,2020-09-14,,,,,,,
10863038,2020-09-14 23:18:56,0xfdd6d8de1b84b8507056b0789903a9b7a39c50969297780cd857a3b92af1a59f,121,0xb3f9de0df85e9ad8436567044d93b4d68cd22ca8de67245e66be28acc0792bbe,0x1a96afe48e215c47d80eeff6eef64685247c2503,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x0601d0235645a6ce6356ef11aa0b225c68605131,1e-18,CRYPTOPUNKS,Ͼ,0,72,200000,110000000000,49136,6784656,deprecated,10746394,2020-09-14,,,,,,,
10863043,2020-09-14 23:19:52,0x4c206a464777fe48ded8c92ed9e5700e21978afdf366457a10bad36e0ec1c36c,14412,0xe8ee3489a8015bf28171ea76ce791716b9ac1b348e5f8b1bd6b8632efa4aebf3,0x0d41f957181e584db82d2e316837b2de1738c477,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,1e-18,CRYPTOPUNKS,Ͼ,0,27,71236,110000000000,47491,2865249,deprecated,10746389,2020-09-14,,,,,,,
10863047,2020-09-14 23:20:43,0xebdd70945bc75dd0427bc8c4af8e83cf27378b984fa6f7cb81c12cf4bb4bb5c9,122,0xb9ef351f22594e1be4702612555a7bb1f8314479a3e1a7c0fab1584d0483a9ea,0x1a96afe48e215c47d80eeff6eef64685247c2503,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x0601d0235645a6ce6356ef11aa0b225c68605131,1e-18,CRYPTOPUNKS,Ͼ,0,124,200000,110000000000,49136,9210637,deprecated,10746385,2020-09-14,,,,,,,
10863069,2020-09-14 23:25:39,0xe8ebe65adf8e283ea0ae4aecd5cc166a8c5c3afa27fb866b11b4b760dc6e8cec,47164,0xe9ce8d62e9a033f7d4d7784e313c48e61d1f44d822539f67c2eefdf67d5d20ca,0x313206afcc9d645f5fdc35b6d60f1acd019de21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,1e-18,CRYPTOPUNKS,Ͼ,0,14,200000,123000000000,49136,1355367,deprecated,10746363,2020-09-14,,,,,,,
10863070,2020-09-14 23:25:52,0x275733ebb999619d4ab9ce860230cfe105e77874428a00040beac262f24c93d1,47165,0x20eee901a2b5df04de3fa77cf70def7baa89d18515bfb23d0c95f3daf1f89002,0x0a4eafeb533d4111a1fe3a8b323c468976ac2323,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,1e-18,CRYPTOPUNKS,Ͼ,0,22,200000,123000000000,49136,1307102,deprecated,10746362,2020-09-14,,,,,,,
10863070,2020-09-14 23:25:52,0x2823f0eeb65d54b4800b75f5bdecc28e7b33fb5b24a4d5110f41fda1fa6e1b78,47166,0x20eee901a2b5df04de3fa77cf70def7baa89d18515bfb23d0c95f3daf1f89002,0x63a9dbce75413036b2b778e670aabd4493aaf9f3,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,1e-18,CRYPTOPUNKS,Ͼ,0,23,200000,123000000000,64136,1371238,deprecated,10746362,2020-09-14,,,,,,,
10863071,2020-09-14 23:26:02,0x16037c101a714720998d4cc78b8ba35b858cc8f952415a1f4d3f6998cea60276,47167,0xd24daa98450d83ed2b6ba374a7f646e37fc30eee4ecd214ede05495b5b94025a,0x70580ea14d98a53fd59376dc7e959f4a6129bb9b,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,1e-18,CRYPTOPUNKS,Ͼ,0,137,200000,123000000000,49136,5557274,deprecated,10746361,2020-09-14,,,,,,,
10863071,2020-09-14 23:26:02,0x761cbbe813a6c4fe5723b257caf4588a91f0b39e7443501c20bf421911842204,47168,0xd24daa98450d83ed2b6ba374a7f646e37fc30eee4ecd214ede05495b5b94025a,0x14e0c25b35a0fe5c62bb8eb0c8064e6fae290f8e,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,1e-18,CRYPTOPUNKS,Ͼ,0,139,200000,123000000000,49136,5695765,deprecated,10746361,2020-09-14,,,,,,,
10863077,2020-09-14 23:27:14,0xd590805cc99102e1a434db12fd3b9aeec62aaeda5f0da59a3a1031378f34fce3,14413,0xad4028e0fd9f3ed067bb5c6419b626799056483ddd5e7fd7cb8f6b684c624c69,0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,181,265156,110000000000,176771,11777607,deprecated,10746355,2020-09-14,,,,,,,
10863078,2020-09-14 23:27:33,0xf0c63d9d02ae6f43a2a58563b2181962ffa71560c20e2bf959a35784485ea950,47169,0x5304bc6b41c691f11269cc7329d61169600bcd7d363819c6068b1880b0b9c2db,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,33,93736,123000000000,62491,2603238,deprecated,10746354,2020-09-14,,,,,,,
10863079,2020-09-14 23:28:05,0x651bed8681b830e56e497de69fb27849a3c63c5465201e852d29abaf7ce6a0f9,47170,0xeb0dd2c3d5374327bed26c7f79ef6f94b3d2c8a342f80ca03e1f33215263aaf9,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,2,93736,123000000000,47491,360740,deprecated,10746353,2020-09-14,,,,,,,
10863080,2020-09-14 23:28:06,0xf80dd13ee316a7afbffd949bfa559ccd831464c2f80ff5295a373ff13b2c9e2b,47171,0x81af035fa5555e30baf4a93ca7fe01dd7eb2d211bf90818df45c9a4a4f31694b,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,8,71236,123000000000,47491,958714,deprecated,10746352,2020-09-14,,,,,,,
10863084,2020-09-14 23:28:19,0xc84cf058e8897fa0692fa7c2ba5d7a8941f75afe27dfc6b3f086c1e63e0903dd,47172,0x17aeabc1ed4a7e5cfc7b22729db41d8f627695bc59d3e370e0c2cf691671576f,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,11,71236,123000000000,47491,982431,deprecated,10746348,2020-09-14,,,,,,,
10863086,2020-09-14 23:28:44,0xbe91f2a9f3ca779b971c5ef890b0498742ba656baf3c362c4bfc3e775a5c78cd,47173,0x52b6be201ca54affeacd405976890fb4474bbbd7775a1e8cce9e313119637134,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,34,71236,123000000000,32491,2400426,deprecated,10746346,2020-09-14,,,,,,,
10863087,2020-09-14 23:28:47,0x5eab0102ea629f601ccc9746e1e26db28e4bad24876dea0b737562f8b054a0cd,47174,0x1b73a41476a113548b273ab5dbed166c149f8ecc24c0d921a05415a791bb71e7,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,15,265156,123000000000,176771,1767060,deprecated,10746345,2020-09-14,,,,,,,
10863088,2020-09-14 23:28:57,0x7cd61dd35c321956e051eb42234400947daaa8614806c444392d4312673de3a1,47175,0x6d67ad42998be99d7a470e8e3c0a9020b15af865424628c270f099be2afb1e84,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,31,265156,123000000000,176771,1633520,deprecated,10746344,2020-09-14,,,,,,,
10863089,2020-09-14 23:29:09,0xc58d6a3b05a3d64a200a4c2ac8a9d4e816b17aa62788c0119ddcd3c4cabd1320,47176,0xe37e7a030cc4dce8891617cfc59161bc843acb26aecac492f13e4b484a13f2cf,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,35,265156,123000000000,176771,3373780,deprecated,10746343,2020-09-14,,,,,,,
10863089,2020-09-14 23:29:09,0xb0a82515b1b8100a519df9db275b60c9c20f23bc2f4aea0c7ab44dfb345b4090,47177,0xe37e7a030cc4dce8891617cfc59161bc843acb26aecac492f13e4b484a13f2cf,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,36,265156,123000000000,176771,3550551,deprecated,10746343,2020-09-14,,,,,,,
10863089,2020-09-14 23:29:09,0x3c4d665640681196e40f1d74d36316cabbe1a2ac349540bfb2f391e0d4dd08fb,47178,0xe37e7a030cc4dce8891617cfc59161bc843acb26aecac492f13e4b484a13f2cf,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,37,265156,123000000000,161771,3712322,deprecated,10746343,2020-09-14,,,,,,,
10863112,2020-09-14 23:34:40,0x68f003cbe4a98049d35cb17f81899ed18055c9a94148f10647b78ca3013f862c,20872,0x5d94557ab2eae3eec9275a8ac7455f10efc7e9b018c04e2dc092e19d5189abbf,0x356971a834f863a42f552ccba928be5dd4f200de,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,170,265156,110000000000,161771,10545863,deprecated,10746320,2020-09-14,,,,,,,
10863116,2020-09-14 23:35:26,0x9132b3d0410d4c99b4fe0fa5cb30139c01e215c196643fe488e317b40e139dce,14415,0x5e50f05017f0f28ca03e09da6ec9a878fef50f32adf8bd5ee4e53e0165fe7233,0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,22,265156,170000000000,161771,1410647,deprecated,10746316,2020-09-14,,,,,,,
10863160,2020-09-14 23:45:12,0x8812607da6b9b9745215a860c9a419d5f26fd989ed4100accda66df588562423,7096,0xfc89c1b82adcc42485774f8b2ea02ad511b7bf7a4498f2df405f0d0e157ef688,0x63a9dbce75413036b2b778e670aabd4493aaf9f3,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb028eda0889c71b9a76f9dc9ae65e96856c23bde,1e-18,CRYPTOPUNKS,Ͼ,0,12,93736,125000000000,62491,796937,deprecated,10746272,2020-09-14,,,,,,,
10863164,2020-09-14 23:45:52,0xc193ef7f1315d19d4cb77b42233a3acf0d90d8faa9d721f7615a9dfa0ebf55b2,7097,0xd5bab1fd536d56f140ab3163933f28775610edd46ce0bdd59bfedd957dc19efa,0xb028eda0889c71b9a76f9dc9ae65e96856c23bde,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,10,265156,125000000000,161771,820123,deprecated,10746268,2020-09-14,,,,,,,
10863169,2020-09-14 23:46:21,0xede34b2dab87455244a8c15aba2869f8e2ac2e594b02ed34e32eff995b4aa193,20873,0xedc99b430e179626e142c842ef36cb5f708593d31f6c302b9aacfa0472a664fd,0x51787a2c56d710c68140bdadefd3a98bff96feb4,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x356971a834f863a42f552ccba928be5dd4f200de,1e-18,CRYPTOPUNKS,Ͼ,0,107,121189,98000000000,50793,8698433,deprecated,10746263,2020-09-14,,,,,,,
10863179,2020-09-14 23:47:29,0xa8561e1f6a9787836a29b80ec3facd5b6cf22fa24a413b90c38f11977973a490,7098,0x6b01536f7b406b1c65b3bfdd371dee1be8f973045827b28bc8d8e1f9721ec252,0x63a9dbce75413036b2b778e670aabd4493aaf9f3,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb028eda0889c71b9a76f9dc9ae65e96856c23bde,1e-18,CRYPTOPUNKS,Ͼ,0,11,93736,125000000000,62491,663181,deprecated,10746253,2020-09-14,,,,,,,
10863180,2020-09-14 23:47:42,0x07c4ad0448ffbb356e52b0cd406a75d0da46bd8b94629517d25a38770a0a4a8d,7099,0x0238267219f7a22a8381f0138af86d24dea47e12ff68f32eed7805b96bfb84ba,0x63a9dbce75413036b2b778e670aabd4493aaf9f3,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb028eda0889c71b9a76f9dc9ae65e96856c23bde,1e-18,CRYPTOPUNKS,Ͼ,0,53,93736,125000000000,47491,3164929,deprecated,10746252,2020-09-14,,,,,,,
10863182,2020-09-14 23:48:09,0xd8e2a5127508e53a9d92dd75d2496ecfdc7d3250dc84a6a285a2fe49e18d0588,20875,0x6be44b607a314cc9343787ff05af98d8b0ea75e7eb5724c8851832d9f107d5c5,0x356971a834f863a42f552ccba928be5dd4f200de,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,57,265156,107000000000,161771,4533513,deprecated,10746250,2020-09-14,,,,,,,
